"","Subject","Group","Block","ColorTMS.Block.","Confidence.RESP.Block.","correctResponseButton","correctRT.Block.","GrayTMS.Block.","leftStimulus.Block.","Number.Block.","NumberResponse.Block.","PracticeList","PracticeList.Cycle","PracticeList.Sample","Reaction.RT.Block.","Response.RESP.Block.","ResponseAccuracy.Block.","responseHand","rightStimulus.Block.","Running.Block.","StimulusColor.Block.","TMS","Trial","Hemisphere","Procedure.Trial.","Running.Trial.","SubTrial","CenterColorList","CenterColorList.Cycle","CenterColorList.Sample","LeftColorList","LeftColorList.Cycle","LeftColorList.Sample","Procedure.SubTrial.","RightColorList","RightColorList.Cycle","RightColorList.Sample","Running.SubTrial.","StimulusColor.SubTrial.","VariOhje","VariOhje2","LogLevel5","CenterTrialList","CenterTrialList.Cycle","CenterTrialList.Sample","ColorTMS.LogLevel5.","Confidence.RESP.LogLevel5.","correctRT.LogLevel5.","GrayTMS.LogLevel5.","leftStimulus.LogLevel5.","LeftTrialList","LeftTrialList.Cycle","LeftTrialList.Sample","Number.LogLevel5.","NumberResponse.LogLevel5.","Procedure.LogLevel5.","Reaction.RT.LogLevel5.","Response.RESP.LogLevel5.","ResponseAccuracy.LogLevel5.","rightStimulus.LogLevel5.","RightTrialList","RightTrialList.Cycle","RightTrialList.Sample","Running.LogLevel5.","virhe","expTrial","virhe.edellinen"
"10002","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",22,NA,NA,NA,0,4,302,1,1,1,2,82,"1",1,"LeftTrialProc",285,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10004","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",24,NA,NA,NA,0,4,239,1,1,1,2,84,"1",1,"LeftTrialProc",223,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10006","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",26,NA,NA,NA,0,4,212,1,1,1,2,86,"1",1,"LeftTrialProc",196,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10009","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",29,NA,NA,NA,0,4,291,1,1,1,2,89,"1",1,"LeftTrialProc",274,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10013","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",33,NA,NA,NA,0,4,236,1,1,1,2,93,"1",1,"LeftTrialProc",219,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10014","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",34,NA,NA,NA,0,4,217,1,1,1,2,94,"1",1,"LeftTrialProc",200,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10019","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",39,NA,NA,NA,0,4,243,1,1,1,2,99,"1",1,"LeftTrialProc",227,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10023","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",43,NA,NA,NA,0,4,239,1,1,1,2,103,"1",1,"LeftTrialProc",222,1,1,0,NA,NA,NA,"LeftTrialList",0,1,1
"10040","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,1,2,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",60,NA,NA,NA,1,4,285,0,1,3,2,120,"2",1,"LeftTrialProc",268,1,0,1,NA,NA,NA,"LeftTrialList",0,1,0
"10163","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",3,NA,NA,NA,1,4,295,0,1,NA,NA,NA,"2",1,"RightTrialProc",279,1,0,1,3,1,3,"RightTrialList",0,1,0
"10166","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",6,NA,NA,NA,0,4,276,1,0,NA,NA,NA,"1",1,"RightTrialProc",259,1,1,1,2,1,6,"RightTrialList",0,1,0
"10169","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",9,NA,NA,NA,0,4,358,1,0,NA,NA,NA,"1",1,"RightTrialProc",342,1,1,1,2,1,9,"RightTrialList",0,1,0
"10171","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",11,NA,NA,NA,0,4,273,1,0,NA,NA,NA,"1",1,"RightTrialProc",256,1,1,1,2,1,11,"RightTrialList",0,1,0
"10172","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",12,NA,NA,NA,0,4,364,1,0,NA,NA,NA,"1",1,"RightTrialProc",347,1,1,1,2,1,12,"RightTrialList",0,1,0
"10180","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",20,NA,NA,NA,0,4,239,1,0,NA,NA,NA,"1",1,"RightTrialProc",222,1,1,1,2,1,20,"RightTrialList",0,1,0
"10189","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",29,NA,NA,NA,0,4,318,1,0,NA,NA,NA,"1",1,"RightTrialProc",302,1,1,1,2,1,29,"RightTrialList",0,1,1
"10190","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",30,NA,NA,NA,0,4,261,1,0,NA,NA,NA,"1",1,"RightTrialProc",245,1,1,1,2,1,30,"RightTrialList",0,1,0
"10196","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",36,NA,NA,NA,0,4,253,1,0,NA,NA,NA,"1",1,"RightTrialProc",237,1,1,1,2,1,36,"RightTrialList",0,1,0
"10198","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",38,NA,NA,NA,1,4,300,0,1,NA,NA,NA,"2",1,"RightTrialProc",283,1,0,1,3,1,38,"RightTrialList",0,1,1
"10207","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",47,NA,NA,NA,0,4,229,1,0,NA,NA,NA,"1",1,"RightTrialProc",212,1,1,1,2,1,47,"RightTrialList",0,1,0
"10208","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",48,NA,NA,NA,1,4,237,0,1,NA,NA,NA,"2",1,"RightTrialProc",220,1,0,1,3,1,48,"RightTrialList",0,1,0
"10210","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",50,NA,NA,NA,1,4,241,0,1,NA,NA,NA,"2",1,"RightTrialProc",225,1,0,1,3,1,50,"RightTrialList",0,1,1
"10211","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",51,NA,NA,NA,0,4,213,1,0,NA,NA,NA,"1",1,"RightTrialProc",196,1,1,1,2,1,51,"RightTrialList",0,1,0
"10212","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",52,NA,NA,NA,0,4,245,1,0,NA,NA,NA,"1",1,"RightTrialProc",228,1,1,1,2,1,52,"RightTrialList",0,1,0
"10213","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",53,NA,NA,NA,0,4,290,1,0,NA,NA,NA,"1",1,"RightTrialProc",273,1,1,1,2,1,53,"RightTrialList",0,1,0
"10216","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",56,NA,NA,NA,0,4,242,1,0,NA,NA,NA,"1",1,"RightTrialProc",225,1,1,1,2,1,56,"RightTrialList",0,1,0
"10219","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",1,NA,NA,NA,NA,NA,NA,"RightColorProc",2,1,1,"RightColorList","Blue","SINISEN","sini",59,NA,NA,NA,0,4,235,1,0,NA,NA,NA,"1",1,"RightTrialProc",218,1,1,1,2,1,59,"RightTrialList",0,1,0
"10221","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",1,NA,NA,NA,0,4,279,1,0,NA,NA,NA,"1",1,"RightTrialProc",262,1,1,1,2,2,61,"RightTrialList",0,1,NA
"10225","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",5,NA,NA,NA,1,4,270,0,1,NA,NA,NA,"2",1,"RightTrialProc",253,1,0,1,3,2,65,"RightTrialList",0,1,0
"10234","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",14,NA,NA,NA,0,4,264,1,0,NA,NA,NA,"1",1,"RightTrialProc",248,1,1,1,2,2,74,"RightTrialList",0,1,0
"10235","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",15,NA,NA,NA,0,4,255,1,0,NA,NA,NA,"1",1,"RightTrialProc",238,1,1,1,2,2,75,"RightTrialList",0,1,0
"10240","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",20,NA,NA,NA,0,4,261,1,0,NA,NA,NA,"1",1,"RightTrialProc",245,1,1,1,2,2,80,"RightTrialList",0,1,0
"10244","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",24,NA,NA,NA,0,4,306,1,0,NA,NA,NA,"1",1,"RightTrialProc",289,1,1,1,2,2,84,"RightTrialList",0,1,0
"10246","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",26,NA,NA,NA,0,4,242,1,0,NA,NA,NA,"1",1,"RightTrialProc",225,1,1,1,2,2,86,"RightTrialList",0,1,0
"10248","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",28,NA,NA,NA,0,4,210,1,0,NA,NA,NA,"1",1,"RightTrialProc",193,1,1,1,2,2,88,"RightTrialList",0,1,0
"10252","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",32,NA,NA,NA,0,4,283,1,0,NA,NA,NA,"1",1,"RightTrialProc",266,1,1,1,2,2,92,"RightTrialList",0,1,0
"10258","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",38,NA,NA,NA,0,4,412,1,0,NA,NA,NA,"1",1,"RightTrialProc",396,1,1,1,2,2,98,"RightTrialList",0,1,0
"10264","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",44,NA,NA,NA,0,4,300,1,0,NA,NA,NA,"1",1,"RightTrialProc",284,1,1,1,2,2,104,"RightTrialList",0,1,0
"10266","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",46,NA,NA,NA,0,4,270,1,0,NA,NA,NA,"1",1,"RightTrialProc",254,1,1,1,2,2,106,"RightTrialList",0,1,0
"10272","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",52,NA,NA,NA,0,4,371,1,0,NA,NA,NA,"1",1,"RightTrialProc",354,1,1,1,2,2,112,"RightTrialList",0,1,1
"10277","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",57,NA,NA,NA,0,4,322,1,0,NA,NA,NA,"1",1,"RightTrialProc",305,1,1,1,2,2,117,"RightTrialList",0,1,0
"10280","14",1,41,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VASENTA",NA,"ResponseHandList","",1,3,"Right","RightHemiProc","HemiList",2,NA,NA,NA,NA,NA,NA,"RightColorProc",1,1,2,"RightColorList","Red","PUNAISEN","punai",60,NA,NA,NA,0,4,265,1,0,NA,NA,NA,"1",1,"RightTrialProc",248,1,1,1,2,2,120,"RightTrialList",0,1,0
"10281","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",1,NA,NA,NA,0,4,267,1,1,1,3,121,"1",1,"LeftTrialProc",250,1,1,0,NA,NA,NA,"LeftTrialList",0,1,NA
"10282","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",2,NA,NA,NA,0,4,240,1,1,1,3,122,"1",1,"LeftTrialProc",223,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10285","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",5,NA,NA,NA,0,4,267,1,1,1,3,125,"1",1,"LeftTrialProc",251,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10290","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",10,NA,NA,NA,0,4,280,1,1,1,3,130,"1",1,"LeftTrialProc",263,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10295","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",15,NA,NA,NA,1,4,242,0,1,3,3,135,"2",1,"LeftTrialProc",225,1,0,1,NA,NA,NA,"LeftTrialList",0,1,0
"10301","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",21,NA,NA,NA,0,4,264,1,1,1,3,141,"1",1,"LeftTrialProc",247,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10307","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",27,NA,NA,NA,0,4,274,1,1,1,3,147,"1",1,"LeftTrialProc",257,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10308","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",28,NA,NA,NA,1,4,256,0,1,3,3,148,"2",1,"LeftTrialProc",240,1,0,1,NA,NA,NA,"LeftTrialList",0,1,0
"10319","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",39,NA,NA,NA,0,4,275,1,1,1,3,159,"1",1,"LeftTrialProc",258,1,1,0,NA,NA,NA,"LeftTrialList",0,1,1
"10321","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",41,NA,NA,NA,0,4,240,1,1,1,3,161,"1",1,"LeftTrialProc",223,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10322","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",42,NA,NA,NA,0,4,241,1,1,1,3,162,"1",1,"LeftTrialProc",224,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10324","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",44,NA,NA,NA,0,4,253,1,1,1,3,164,"1",1,"LeftTrialProc",236,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10325","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",45,NA,NA,NA,0,4,305,1,1,1,3,165,"1",1,"LeftTrialProc",289,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10327","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",47,NA,NA,NA,0,4,255,1,1,1,3,167,"1",1,"LeftTrialProc",238,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10331","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",1,NA,NA,NA,2,2,3,"LeftColorProc",NA,NA,NA,"LeftColorList","Blue","SINISEN","sini",51,NA,NA,NA,0,4,296,1,1,1,3,171,"1",1,"LeftTrialProc",280,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10344","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,2,4,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",4,NA,NA,NA,0,4,296,1,1,1,4,184,"1",1,"LeftTrialProc",279,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
"10346","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,2,4,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",6,NA,NA,NA,1,4,333,0,1,3,4,186,"2",1,"LeftTrialProc",316,1,0,1,NA,NA,NA,"LeftTrialList",0,1,0
"10357","14",1,42,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIKEAA",NA,"ResponseHandList","",1,1,"Left","LeftHemiProc","HemiList",2,NA,NA,NA,1,2,4,"LeftColorProc",NA,NA,NA,"LeftColorList","Red","PUNAISEN","punai",17,NA,NA,NA,0,4,374,1,1,1,4,197,"1",1,"LeftTrialProc",357,1,1,0,NA,NA,NA,"LeftTrialList",0,1,0
