Subject	Group	Block	ColorTMS[Block]	Confidence.RESP[Block]	correctResponseButton	correctRT[Block]	GrayTMS[Block]	leftStimulus[Block]	Number[Block]	NumberResponse[Block]	PracticeList	PracticeList.Cycle	PracticeList.Sample	Reaction.RT[Block]	Response.RESP[Block]	ResponseAccuracy[Block]	responseHand	rightStimulus[Block]	Running[Block]	StimulusColor[Block]	TMS	Trial	Hemisphere	Procedure[Trial]	Running[Trial]	SubTrial	CenterColorList	CenterColorList.Cycle	CenterColorList.Sample	LeftColorList	LeftColorList.Cycle	LeftColorList.Sample	Procedure[SubTrial]	RightColorList	RightColorList.Cycle	RightColorList.Sample	Running[SubTrial]	StimulusColor[SubTrial]	VariOhje	VariOhje2	LogLevel5	CenterTrialList	CenterTrialList.Cycle	CenterTrialList.Sample	ColorTMS[LogLevel5]	Confidence.RESP[LogLevel5]	correctRT[LogLevel5]	GrayTMS[LogLevel5]	leftStimulus[LogLevel5]	LeftTrialList	LeftTrialList.Cycle	LeftTrialList.Sample	Number[LogLevel5]	NumberResponse[LogLevel5]	Procedure[LogLevel5]	Reaction.RT[LogLevel5]	Response.RESP[LogLevel5]	ResponseAccuracy[LogLevel5]	rightStimulus[LogLevel5]	RightTrialList	RightTrialList.Cycle	RightTrialList.Sample	Running[LogLevel5]
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	1				0	3	297	1	0				1	1	RightTrialProc	280	1	1	1	2	1	1	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	2				0	3	284	1	0				1	1	RightTrialProc	267	1	1	1	2	1	2	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	3				1	4	295	0	1				2	1	RightTrialProc	279	1	0	1	3	1	3	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	4				1	3	243	0	1				2	2	RightTrialProc	226	2	1	1	3	1	4	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	5				0	2	0	1	0				1	1	RightTrialProc	0	1	1	1	2	1	5	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	6				0	4	276	1	0				1	1	RightTrialProc	259	1	1	1	2	1	6	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	7				1	4	276	0	1				2	2	RightTrialProc	259	2	1	1	3	1	7	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	8				1	4	274	0	1				2	2	RightTrialProc	257	2	1	1	3	1	8	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	9				0	4	358	1	0				1	1	RightTrialProc	342	1	1	1	2	1	9	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	10				0	3	0	1	0				0	0	RightTrialProc	0	3	1	0	4	1	10	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	11				0	4	273	1	0				1	1	RightTrialProc	256	1	1	1	2	1	11	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	12				0	4	364	1	0				1	1	RightTrialProc	347	1	1	1	2	1	12	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	13				1	3	381	0	1				2	2	RightTrialProc	365	2	1	1	3	1	13	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	14				1	4	264	0	1				1	1	RightTrialProc	248	1	1	0	1	1	14	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	15				1	4	254	0	1				2	2	RightTrialProc	237	2	1	1	3	1	15	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	16				1	4	257	0	1				2	2	RightTrialProc	241	2	1	1	3	1	16	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	17				1	4	275	0	1				1	1	RightTrialProc	258	1	1	0	1	1	17	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	18				1	4	214	0	1				2	2	RightTrialProc	197	2	1	1	3	1	18	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	19				1	4	236	0	1				1	1	RightTrialProc	220	1	1	0	1	1	19	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	20				0	4	239	1	0				1	1	RightTrialProc	222	1	1	1	2	1	20	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	21				0	3	242	1	0				1	1	RightTrialProc	225	1	1	1	2	1	21	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	22				1	4	227	0	1				1	1	RightTrialProc	210	1	1	0	1	1	22	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	23				1	3	243	0	1				2	1	RightTrialProc	226	1	0	1	3	1	23	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	24				0	4	300	1	0				1	2	RightTrialProc	284	2	0	1	2	1	24	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	25				1	3	242	0	1				2	1	RightTrialProc	226	1	0	1	3	1	25	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	26				1	4	263	0	1				1	1	RightTrialProc	246	1	1	0	1	1	26	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	27				1	4	231	0	1				2	2	RightTrialProc	214	2	1	1	3	1	27	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	28				0	1	277	1	0				0	0	RightTrialProc	260	3	1	0	4	1	28	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	29				0	4	318	1	0				1	1	RightTrialProc	302	1	1	1	2	1	29	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	30				0	4	261	1	0				1	1	RightTrialProc	245	1	1	1	2	1	30	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	31				1	4	338	0	1				2	2	RightTrialProc	321	2	1	1	3	1	31	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	32				0	3	243	1	0				0	1	RightTrialProc	226	1	0	0	4	1	32	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	33				1	4	240	0	1				2	2	RightTrialProc	223	2	1	1	3	1	33	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	34				0	3	251	1	0				1	2	RightTrialProc	235	2	0	1	2	1	34	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	35				1	3	198	0	1				2	1	RightTrialProc	181	1	0	1	3	1	35	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	36				0	4	253	1	0				1	1	RightTrialProc	237	1	1	1	2	1	36	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	37				0	3	285	1	0				0	1	RightTrialProc	268	1	0	0	4	1	37	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	38				1	4	300	0	1				2	1	RightTrialProc	283	1	0	1	3	1	38	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	39				0	4	353	1	0				0	1	RightTrialProc	336	1	0	0	4	1	39	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	40				0	2	0	1	0				0	0	RightTrialProc	0	3	1	0	4	1	40	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	41				1	4	259	0	1				1	1	RightTrialProc	242	1	1	0	1	1	41	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	42				1	4	505	0	1				2	2	RightTrialProc	488	2	1	1	3	1	42	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	43				1	4	247	0	1				1	1	RightTrialProc	230	1	1	0	1	1	43	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	44				1	4	225	0	1				1	1	RightTrialProc	208	1	1	0	1	1	44	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	45				1	3	237	0	1				1	1	RightTrialProc	220	1	1	0	1	1	45	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	46				1	4	239	0	1				2	2	RightTrialProc	222	2	1	1	3	1	46	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	47				0	4	229	1	0				1	1	RightTrialProc	212	1	1	1	2	1	47	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	48				1	4	237	0	1				2	1	RightTrialProc	220	1	0	1	3	1	48	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	49				0	2	238	1	0				0	0	RightTrialProc	221	3	1	0	4	1	49	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	50				1	4	241	0	1				2	1	RightTrialProc	225	1	0	1	3	1	50	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	51				0	4	213	1	0				1	1	RightTrialProc	196	1	1	1	2	1	51	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	52				0	4	245	1	0				1	1	RightTrialProc	228	1	1	1	2	1	52	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	53				0	4	290	1	0				1	1	RightTrialProc	273	1	1	1	2	1	53	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	54				1	4	204	0	1				1	1	RightTrialProc	187	1	1	0	1	1	54	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	55				1	4	245	0	1				2	2	RightTrialProc	228	2	1	1	3	1	55	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	56				0	4	242	1	0				1	1	RightTrialProc	225	1	1	1	2	1	56	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	57				0	4	295	1	0				0	1	RightTrialProc	278	1	0	0	4	1	57	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	58				0	3	0	1	0				0	0	RightTrialProc	0	3	1	0	4	1	58	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	59				0	4	235	1	0				1	1	RightTrialProc	218	1	1	1	2	1	59	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	1							RightColorProc	2	1	1	RightColorList	Blue	SINISEN	sini	60				0	2	240	1	0				0	0	RightTrialProc	223	3	1	0	4	1	60	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	1				0	4	279	1	0				1	1	RightTrialProc	262	1	1	1	2	2	61	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	2				1	4	288	0	1				2	2	RightTrialProc	271	2	1	1	3	2	62	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	3				1	3	295	0	1				1	1	RightTrialProc	278	1	1	0	1	2	63	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	4				1	3	383	0	1				2	1	RightTrialProc	366	1	0	1	3	2	64	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	5				1	4	270	0	1				2	1	RightTrialProc	253	1	0	1	3	2	65	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	6				0	3	260	1	0				0	0	RightTrialProc	243	3	1	0	4	2	66	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	7				1	4	313	0	1				2	2	RightTrialProc	296	2	1	1	3	2	67	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	8				1	4	0	0	1				1	0	RightTrialProc	0	3	0	0	1	2	68	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	9				1	4	354	0	1				1	1	RightTrialProc	337	1	1	0	1	2	69	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	10				1	4	358	0	1				1	1	RightTrialProc	341	1	1	0	1	2	70	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	11				1	3	583	0	1				2	1	RightTrialProc	567	1	0	1	3	2	71	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	12				1	4	265	0	1				1	2	RightTrialProc	248	2	0	0	1	2	72	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	13				0	2	0	1	0				0	0	RightTrialProc	0	3	1	0	4	2	73	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	14				0	4	264	1	0				1	1	RightTrialProc	248	1	1	1	2	2	74	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	15				0	4	255	1	0				1	1	RightTrialProc	238	1	1	1	2	2	75	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	16				1	4	320	0	1				2	2	RightTrialProc	303	2	1	1	3	2	76	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	17				0	4	577	1	0				0	1	RightTrialProc	560	1	0	0	4	2	77	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	18				0	2	241	1	0				0	1	RightTrialProc	225	1	0	0	4	2	78	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	19				1	3	252	0	1				1	1	RightTrialProc	236	1	1	0	1	2	79	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	20				0	4	261	1	0				1	1	RightTrialProc	245	1	1	1	2	2	80	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	21				1	4	320	0	1				2	2	RightTrialProc	303	2	1	1	3	2	81	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	22				1	4	274	0	1				2	2	RightTrialProc	257	2	1	1	3	2	82	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	23				1	4	385	0	1				2	2	RightTrialProc	368	2	1	1	3	2	83	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	24				0	4	306	1	0				1	1	RightTrialProc	289	1	1	1	2	2	84	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	25				0	3	0	1	0				1	0	RightTrialProc	0	3	0	1	2	2	85	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	26				0	4	242	1	0				1	1	RightTrialProc	225	1	1	1	2	2	86	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	27				0	2	280	1	0				1	1	RightTrialProc	263	1	1	1	2	2	87	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	28				0	4	210	1	0				1	1	RightTrialProc	193	1	1	1	2	2	88	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	29				1	4	247	0	1				2	2	RightTrialProc	230	2	1	1	3	2	89	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	30				0	4	0	1	0				0	0	RightTrialProc	0	3	1	0	4	2	90	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	31				0	3	0	1	0				0	0	RightTrialProc	0	3	1	0	4	2	91	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	32				0	4	283	1	0				1	1	RightTrialProc	266	1	1	1	2	2	92	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	33				0	2	431	1	0				0	1	RightTrialProc	414	1	0	0	4	2	93	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	34				0	4	207	1	0				0	0	RightTrialProc	190	3	1	0	4	2	94	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	35				1	4	361	0	1				2	2	RightTrialProc	344	2	1	1	3	2	95	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	36				1	4	430	0	1				1	1	RightTrialProc	413	1	1	0	1	2	96	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	37				1	3	416	0	1				2	1	RightTrialProc	400	1	0	1	3	2	97	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	38				0	4	412	1	0				1	1	RightTrialProc	396	1	1	1	2	2	98	RightTrialList
14	1	41			5												VASENTA		ResponseHandList		1	3	Right	RightHemiProc	HemiList	2							RightColorProc	1	1	2	RightColorList	Red	PUNAISEN	punai	39				1	4	0	0	1				1	0	RightTrialProc	0	3	0	0	1	2	99	RightTrialList
